filename,subject,q1,q2,q3,q4,mora,word,initial_tone,final_tone,accented_mora,mora_dur,mora_int,mora_f0_max,word_dur,word_int,word_f0_range
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,wa,moosiwakenaidesu,%LH,LHL%,de,0.08959237921006169,59.601591783085944,120.19587534298559,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,ke,moosiwakenaidesu,%LH,LHL%,de,0.12848475946616777,56.0215296784535,117.6475645954957,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,n,moosiwakenaidesu,%LH,LHL%,de,0.03369988575791316,55.72951614627917,116.71402350464305,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,a,moosiwakenaidesu,%LH,LHL%,de,0.09041432764318169,60.477333684805636,118.03397993548828,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,i,moosiwakenaidesu,%LH,LHL%,de,0.04672049227818298,59.638547443852886,120.47927553734277,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,de,moosiwakenaidesu,%LH,LHL%,de,0.10356550257309904,56.195907156965326,111.25327583406545,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q070_T17_29_08,P20211210_16_46,64,79,24,1,su,moosiwakenaidesu,%LH,LHL%,de,0.6932178908884767,50.446066356699575,--undefined--,1.467492981967538,55.21753441590073,40.28437510510334
P20211210_16_46_Q072_T18_09_43,P20211210_16_46,90,100,21,1,go,gomen,%LH,LHL%,me,0.17738427088292075,58.261155777207435,115.52565934802227,0.37051455814177436,57.88849416997191,21.155645454618025
P20211210_16_46_Q072_T18_09_43,P20211210_16_46,90,100,21,1,me,gomen,%LH,LHL%,me,0.13561118320059462,58.324275487315056,126.83953816811947,0.37051455814177436,57.88849416997191,21.155645454618025
P20211210_16_46_Q072_T18_09_43,P20211210_16_46,90,100,21,1,n,gomen,%LH,LHL%,me,0.057519104058258996,54.65394264695739,125.32462337672834,0.37051455814177436,57.88849416997191,21.155645454618025
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,go,gomennasai,%LH,LHL%,sa,0.03493658315163117,48.193290535433526,110.81025739682083,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,me,gomennasai,%LH,LHL%,sa,0.09156341522736589,56.94874024386077,119.3511299592518,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,n,gomennasai,%LH,LHL%,sa,0.025271502602753015,56.690804408372784,125.90432743108721,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,na,gomennasai,%LH,LHL%,sa,0.06482689798097496,58.275998726659346,132.7338282352929,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,sa,gomennasai,%LH,LHL%,sa,0.18019680116745596,69.90600334477485,154.030595239562,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q073_T18_06_11,P20211210_16_46,75,16,51,1,i,gomennasai,%LH,LHL%,sa,0.04486930503769593,62.633130423312615,143.8967157311346,0.4416645051678769,66.44652233058325,43.22033784274116
P20211210_16_46_Q074_T18_00_41,P20211210_16_46,88,93,16,1,go,gomenne,%LH,LHL%,n,0.06450220789596428,51.175628745256,121.6368457300936,0.5310596699826969,60.84577716235029,66.04810079498299
P20211210_16_46_Q074_T18_00_41,P20211210_16_46,88,93,16,1,me,gomenne,%LH,LHL%,n,0.15218660072829127,56.44799264843251,132.7298321546466,0.5310596699826969,60.84577716235029,66.04810079498299
P20211210_16_46_Q074_T18_00_41,P20211210_16_46,88,93,16,1,n,gomenne,%LH,LHL%,n,0.06498478936208063,56.94953430651479,146.4880565792328,0.5310596699826969,60.84577716235029,66.04810079498299
P20211210_16_46_Q074_T18_00_41,P20211210_16_46,88,93,16,1,ne,gomenne,%LH,LHL%,n,0.24938607199636076,63.334423135660515,179.10143705613157,0.5310596699826969,60.84577716235029,66.04810079498299
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,mo,moosiwakenaidesu,%LH,LHL%,n,0.09878868392109208,51.91221622111946,125.72046308090006,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,o,moosiwakenaidesu,%LH,LHL%,n,0.0714440644424219,54.0528214281197,125.86631844461523,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,si,moosiwakenaidesu,%LH,LHL%,n,0.1460634206378404,55.753205633903,146.7056489149415,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,wa,moosiwakenaidesu,%LH,LHL%,n,0.08864566890161707,62.43592376535275,133.338229197407,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,ke,moosiwakenaidesu,%LH,LHL%,n,0.13798839140431696,57.99524179711834,130.54742464069363,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,n,moosiwakenaidesu,%LH,LHL%,n,0.042866438665453366,55.96405695610638,126.09511936389129,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,a,moosiwakenaidesu,%LH,LHL%,n,0.08890816908390287,60.31757549464642,124.33107925633551,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,i,moosiwakenaidesu,%LH,LHL%,n,0.041278792788954854,58.811318190560904,122.98795524791251,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,de,moosiwakenaidesu,%LH,LHL%,n,0.12959330403893654,58.06957335192245,133.259086196115,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q075_T17_22_06,P20211210_16_46,16,17,92,1,su,moosiwakenaidesu,%LH,LHL%,n,0.3144230661154639,51.10034998630539,113.57716116558503,1.16,57.124706204737635,54.19147971202317
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,go,gomennasai,%LH,LHL%,na,0.0663548390523353,47.93082931932915,101.52462966460165,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,me,gomennasai,%LH,LHL%,na,0.09476978875255326,46.91587911696696,101.23474030095255,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,n,gomennasai,%LH,LHL%,na,0.037028061056655126,44.326158586858675,100.00970246186014,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,na,gomennasai,%LH,LHL%,na,0.10195397633407777,45.59306756633865,102.86019370964958,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,sa,gomennasai,%LH,LHL%,na,0.1765173321604927,50.72403372381874,104.95485184653388,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q076_T18_04_36,P20211210_16_46,18,13,95,1,i,gomennasai,%LH,LHL%,na,0.058839110720164456,51.59699172044496,557.4260828442573,0.5354631080762786,49.03025205478504,461.0825718521668
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,su,sumimasendesita,%LH,LHL%,se,0.11488146739174099,44.13653297100395,--undefined--,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,mi,sumimasendesita,%LH,LHL%,se,0.09260852983619938,54.326149594691884,129.41225888222712,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,ma,sumimasendesita,%LH,LHL%,se,0.16528864185954573,57.45008152683401,127.56901756329518,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,se,sumimasendesita,%LH,LHL%,se,0.1582550826314798,57.030863990827775,144.14847122095043,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,n,sumimasendesita,%LH,LHL%,se,0.09378078970754378,54.26137810352323,131.30670279011537,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,de,sumimasendesita,%LH,LHL%,se,0.08795645286113252,58.52592574124391,123.84353416281905,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,si,sumimasendesita,%LH,LHL%,se,0.11136468777770814,54.97183929669376,544.9011998119671,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q077_T17_23_04,P20211210_16_46,35,31,73,1,ta,sumimasendesita,%LH,LHL%,se,0.2112820837073237,57.095313599008605,542.1691321133738,1.0354177357726742,56.19070883442305,452.4140419561949
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,mo,moosiwakearimasendesita,%LH,LHL%,se,0.08294029357409993,54.1188080987821,129.59467289397585,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,o,moosiwakearimasendesita,%LH,LHL%,se,0.041470146787049855,57.97473664075931,130.94462945522812,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,si,moosiwakearimasendesita,%LH,LHL%,se,0.11749874922997483,61.6622018274468,149.12643491931354,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,wa,moosiwakearimasendesita,%LH,LHL%,se,0.05145370064319166,66.86381677473972,134.57625261090212,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,ke,moosiwakearimasendesita,%LH,LHL%,se,0.13228504114318007,63.597951082240805,142.66783954049342,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,a,moosiwakearimasendesita,%LH,LHL%,se,0.05606149473064148,67.11314683167375,126.45433981745552,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,ri,moosiwakearimasendesita,%LH,LHL%,se,0.04300607814953317,60.42628105713864,130.19524206382178,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,ma,moosiwakearimasendesita,%LH,LHL%,se,0.11986349150402598,61.002023385969764,127.71290414994361,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,se,moosiwakearimasendesita,%LH,LHL%,se,0.1366978912610164,59.96256986802322,129.93698455802553,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,n,moosiwakearimasendesita,%LH,LHL%,se,0.05375759768691668,57.0127997347237,122.41862558578207,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,de,moosiwakearimasendesita,%LH,LHL%,se,0.06890955906350249,58.54617182539775,114.14446040702029,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,si,moosiwakearimasendesita,%LH,LHL%,se,0.07973433210984648,56.495298961661824,--undefined--,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q078_T17_30_14,P20211210_16_46,36,20,72,1,ta,moosiwakearimasendesita,%LH,LHL%,se,0.3753217614198472,49.92226173249611,594.317933274107,1.3590001373028262,60.55324496592834,495.71181591133734
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,su,sumimasendesita,%LH,LHL%,se,0.11470109664165118,42.018133271519,121.95559491756622,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,mi,sumimasendesita,%LH,LHL%,se,0.11166400312923352,59.25699861691992,138.04710199768738,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,ma,sumimasendesita,%LH,LHL%,se,0.06042661157256102,63.4975170648562,138.26969441372017,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,se,sumimasendesita,%LH,LHL%,se,0.14942682676734964,61.76010061936932,167.0147583624953,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,n,sumimasendesita,%LH,LHL%,se,0.04847222342891078,57.70887564113092,132.81498572431397,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,de,sumimasendesita,%LH,LHL%,se,0.07740146758782607,61.972614678838,130.28460852658876,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,si,sumimasendesita,%LH,LHL%,se,0.08187875579207904,55.93868133708349,--undefined--,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q079_T17_54_39,P20211210_16_46,31,17,74,1,ta,sumimasendesita,%LH,LHL%,se,0.1676876918621779,62.900360612536524,577.8547960897139,0.8116586767817892,60.75092865335431,485.6824169094287
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,mo,moosiwakearimasendesita,%LH,LHL%,ma,0.11006469359334559,56.6601169773999,147.77983315697875,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,o,moosiwakearimasendesita,%LH,LHL%,ma,0.04211478629455989,59.05807848801901,151.62605549719368,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,si,moosiwakearimasendesita,%LH,LHL%,ma,0.14297792994119485,64.87685004174898,165.98816629191418,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,wa,moosiwakearimasendesita,%LH,LHL%,ma,0.052378053542813996,68.14279352571783,154.3480911364405,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,ke,moosiwakearimasendesita,%LH,LHL%,ma,0.13862979599051095,66.16853389719724,175.55227171161584,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,a,moosiwakearimasendesita,%LH,LHL%,ma,0.0526381739667956,69.13257360539212,154.52525373432192,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,ri,moosiwakearimasendesita,%LH,LHL%,ma,0.05636480232500651,61.43165919389428,155.21545488450127,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,ma,moosiwakearimasendesita,%LH,LHL%,ma,0.09348720711435643,63.509761015948285,155.91086789911432,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,se,moosiwakearimasendesita,%LH,LHL%,ma,0.14934823375045592,59.86385682506493,171.1680772050454,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,n,moosiwakearimasendesita,%LH,LHL%,ma,0.05818646988960352,57.54195665126872,151.8242273621306,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,de,moosiwakearimasendesita,%LH,LHL%,ma,0.08635300719220673,62.60354250627774,142.90630455622386,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,si,moosiwakearimasendesita,%LH,LHL%,ma,0.08069051491730805,59.64447120285793,123.43467967706005,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q080_T17_11_22,P20211210_16_46,15,29,83,1,ta,moosiwakearimasendesita,%LH,LHL%,ma,0.15854978369716655,67.86481252982101,102.46556899718833,1.2217834522153246,64.6176369741592,80.32932207986096
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,mo,moosiwakearimasendesita,%LH,LHL%,ri,0.10172802622776722,53.338120775651134,146.67985538749477,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,o,moosiwakearimasendesita,%LH,LHL%,ri,0.060879706815845314,56.15344655124109,151.28601541836449,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,si,moosiwakearimasendesita,%LH,LHL%,ri,0.13623579081548864,60.51311223156995,148.3038349718647,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,wa,moosiwakearimasendesita,%LH,LHL%,ri,0.06755683595048645,66.55733689308988,149.6461813163816,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,ke,moosiwakearimasendesita,%LH,LHL%,ri,0.11626060140316241,63.44611845107479,158.1409658235444,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,a,moosiwakearimasendesita,%LH,LHL%,ri,0.04948931005675172,66.46209030699664,147.23503619077704,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,ri,moosiwakearimasendesita,%LH,LHL%,ri,0.05420257768120407,61.400044208667026,150.09412104917388,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,ma,moosiwakearimasendesita,%LH,LHL%,ri,0.10467683833050412,60.62041935079986,146.9892274827564,1.1366328837804476,61.62984902561911,44.70595979552628
P20211210_16_46_Q082_T17_19_07,P20211210_16_46,6,18,90,1,se,moosiwakearimasendesita,%LH,LHL%,ri,0.12490159204799212,59.185066481959225,157.2111846570499,1.1366328837804476,61.62984902561911,44.70595979552628
